# started on Sat Nov 28 18:32:52 2020

     0.249117791,355192236,,CPU_CLK_UNHALTED.THREAD_P,66688820,44.73,,
     0.249117791,955592260,,INST_RETIRED.ANY,85121603,57.09,,
     0.249117791,132272,,icache.misses,85126048,57.09,,
     0.249117791,89318,,dtlb_load_misses.miss_causes_a_walk,85126546,57.09,,
     0.249117791,7235,,itlb_misses.miss_causes_a_walk,85129540,57.09,,
     0.249117791,1086044,,br_misp_exec.all_branches,82427685,55.28,,
     0.249117791,68763,,l1d.replacement,63979460,42.90,,
     0.249117791,49547,,L2_RQSTS.MISS,63982066,42.91,,
     0.249117791,10749,,LONGEST_LAT_CACHE.MISS,63982236,42.91,,
     0.498328256,594441379,,CPU_CLK_UNHALTED.THREAD_P,111588654,44.79,,
     0.498328256,776491875,,INST_RETIRED.ANY,137145772,55.05,,
     0.498328256,122536,,icache.misses,137149786,55.05,,
     0.498328256,28982,,dtlb_load_misses.miss_causes_a_walk,137166065,55.06,,
     0.498328256,5404,,itlb_misses.miss_causes_a_walk,137166818,55.06,,
     0.498328256,12004461,,br_misp_exec.all_branches,137505489,55.20,,
     0.498328256,2207564,,l1d.replacement,111965242,44.95,,
     0.498328256,310002,,L2_RQSTS.MISS,111949092,44.94,,
     0.498328256,28999,,LONGEST_LAT_CACHE.MISS,111948663,44.94,,
     0.747512249,594841331,,CPU_CLK_UNHALTED.THREAD_P,109150643,43.82,,
     0.747512249,786850224,,INST_RETIRED.ANY,137141592,55.05,,
     0.747512249,47999,,icache.misses,137140897,55.05,,
     0.747512249,33851,,dtlb_load_misses.miss_causes_a_walk,137141640,55.05,,
     0.747512249,1872,,itlb_misses.miss_causes_a_walk,137141556,55.05,,
     0.747512249,12133388,,br_misp_exec.all_branches,139949452,56.18,,
     0.747512249,3142504,,l1d.replacement,111958990,44.95,,
     0.747512249,240739,,L2_RQSTS.MISS,111958103,44.95,,
     0.747512249,19583,,LONGEST_LAT_CACHE.MISS,111957765,44.95,,
     0.996718158,595026492,,CPU_CLK_UNHALTED.THREAD_P,109173159,43.82,,
     0.996718158,789029029,,INST_RETIRED.ANY,137164898,55.06,,
     0.996718158,55260,,icache.misses,137164950,55.06,,
     0.996718158,37528,,dtlb_load_misses.miss_causes_a_walk,137165089,55.06,,
     0.996718158,1212,,itlb_misses.miss_causes_a_walk,139118815,55.84,,
     0.996718158,12108650,,br_misp_exec.all_branches,139957922,56.18,,
     0.996718158,3363020,,l1d.replacement,111966705,44.94,,
     0.996718158,325050,,L2_RQSTS.MISS,111966762,44.94,,
     0.996718158,30249,,LONGEST_LAT_CACHE.MISS,110022249,44.16,,
     1.245913251,594958445,,CPU_CLK_UNHALTED.THREAD_P,109162689,43.82,,
     1.245913251,789989307,,INST_RETIRED.ANY,137153405,55.06,,
     1.245913251,58826,,icache.misses,137152916,55.06,,
     1.245913251,28671,,dtlb_load_misses.miss_causes_a_walk,137915289,55.36,,
     1.245913251,1162,,itlb_misses.miss_causes_a_walk,139957082,56.18,,
     1.245913251,12366641,,br_misp_exec.all_branches,139957796,56.18,,
     1.245913251,2470298,,l1d.replacement,111966772,44.95,,
     1.245913251,220106,,L2_RQSTS.MISS,111213116,44.64,,
     1.245913251,16704,,LONGEST_LAT_CACHE.MISS,109162168,43.82,,
     1.495122899,594748114,,CPU_CLK_UNHALTED.THREAD_P,109176600,43.84,,
     1.495122899,786388152,,INST_RETIRED.ANY,137168662,55.08,,
     1.495122899,47077,,icache.misses,137168904,55.08,,
     1.495122899,40783,,dtlb_load_misses.miss_causes_a_walk,139957461,56.20,,
     1.495122899,1292,,itlb_misses.miss_causes_a_walk,139851123,56.16,,
     1.495122899,12122235,,br_misp_exec.all_branches,139851122,56.16,,
     1.495122899,3345732,,l1d.replacement,111859586,44.92,,
     1.495122899,222118,,L2_RQSTS.MISS,109071079,43.80,,
     1.495122899,4810,,LONGEST_LAT_CACHE.MISS,109177355,43.84,,
     1.744298824,594906767,,CPU_CLK_UNHALTED.THREAD_P,109137193,43.81,,
     1.744298824,788466914,,INST_RETIRED.ANY,137129815,55.05,,
     1.744298824,66898,,icache.misses,139507511,56.01,,
     1.744298824,36376,,dtlb_load_misses.miss_causes_a_walk,139951755,56.18,,
     1.744298824,1968,,itlb_misses.miss_causes_a_walk,139950398,56.18,,
     1.744298824,12114177,,br_misp_exec.all_branches,139958014,56.19,,
     1.744298824,2992196,,l1d.replacement,109598719,44.00,,
     1.744298824,236945,,L2_RQSTS.MISS,109145541,43.82,,
     1.744298824,4833,,LONGEST_LAT_CACHE.MISS,109147652,43.82,,
     1.993530487,595045196,,CPU_CLK_UNHALTED.THREAD_P,110346147,44.29,,
     1.993530487,787267517,,INST_RETIRED.ANY,138330117,55.52,,
     1.993530487,43035,,icache.misses,139958061,56.18,,
     1.993530487,33454,,dtlb_load_misses.miss_causes_a_walk,139957857,56.18,,
     1.993530487,1217,,itlb_misses.miss_causes_a_walk,139951832,56.17,,
     1.993530487,12323719,,br_misp_exec.all_branches,138811334,55.72,,
     1.993530487,2822075,,l1d.replacement,109181643,43.82,,
     1.993530487,191531,,L2_RQSTS.MISS,109181953,43.82,,
     1.993530487,4488,,LONGEST_LAT_CACHE.MISS,109187575,43.83,,
     2.242727039,594581872,,CPU_CLK_UNHALTED.THREAD_P,111964922,44.94,,
     2.242727039,625177367,,INST_RETIRED.ANY,139956644,56.18,,
     2.242727039,354683,,icache.misses,139960333,56.18,,
     2.242727039,41223,,dtlb_load_misses.miss_causes_a_walk,139963899,56.18,,
