# started on Sat Nov 28 19:01:19 2020

     0.249114277,15371145,,CPU_CLK_UNHALTED.THREAD_P,5256550,79.27,,
     0.249114277,13138429,,INST_RETIRED.ANY,6631328,100.00,,
     0.249114277,103513,,icache.misses,6631328,100.00,,
     0.249114277,12918,,dtlb_load_misses.miss_causes_a_walk,6631328,100.00,,
     0.249114277,3656,,itlb_misses.miss_causes_a_walk,6631328,100.00,,
     0.249114277,42698,,br_misp_exec.all_branches,1374778,20.73,,
     0.249114277,<not counted>,,l1d.replacement,0,0.00,,
     0.249114277,<not counted>,,L2_RQSTS.MISS,0,0.00,,
     0.249114277,<not counted>,,LONGEST_LAT_CACHE.MISS,0,0.00,,
     0.498432111,17138670,,CPU_CLK_UNHALTED.THREAD_P,4106609,19.28,,
     0.498432111,21025786,,INST_RETIRED.ANY,9575626,44.96,,
     0.498432111,167848,,icache.misses,12871679,60.43,,
     0.498432111,25822,,dtlb_load_misses.miss_causes_a_walk,13311741,62.50,,
     0.498432111,5584,,itlb_misses.miss_causes_a_walk,15139552,71.08,,
     0.498432111,154318,,br_misp_exec.all_branches,17193505,80.72,,
     0.498432111,833009,,l1d.replacement,8428435,39.57,,
     0.498432111,514266,,L2_RQSTS.MISS,7988373,37.50,,
     0.498432111,206381,,LONGEST_LAT_CACHE.MISS,6160562,28.92,,
     0.747732621,78117112,,CPU_CLK_UNHALTED.THREAD_P,26083337,55.05,,
     0.747732621,118859134,,INST_RETIRED.ANY,30094144,63.50,,
     0.747732621,61133,,icache.misses,21499950,45.36,,
     0.747732621,3535,,dtlb_load_misses.miss_causes_a_walk,19749462,41.66,,
     0.747732621,3001,,itlb_misses.miss_causes_a_walk,21056514,44.42,,
     0.747732621,1001916,,br_misp_exec.all_branches,21298891,44.92,,
     0.747732621,1459427,,l1d.replacement,25917708,54.66,,
     0.747732621,1606101,,L2_RQSTS.MISS,27672939,58.35,,
     0.747732621,394059,,LONGEST_LAT_CACHE.MISS,26370698,55.60,,
     0.996980605,73991088,,CPU_CLK_UNHALTED.THREAD_P,21625507,66.53,,
     0.996980605,66883743,,INST_RETIRED.ANY,26342425,81.07,,
     0.996980605,320273,,icache.misses,15511440,47.74,,
     0.996980605,44051,,dtlb_load_misses.miss_causes_a_walk,13731172,42.27,,
     0.996980605,17406,,itlb_misses.miss_causes_a_walk,10907243,33.58,,
     0.996980605,84917,,br_misp_exec.all_branches,10881517,33.50,,
     0.996980605,1802811,,l1d.replacement,16960154,52.23,,
     0.996980605,1594564,,L2_RQSTS.MISS,18735679,57.71,,
     0.996980605,347072,,LONGEST_LAT_CACHE.MISS,21554797,66.40,,
     1.246169486,43519630,,CPU_CLK_UNHALTED.THREAD_P,8091790,42.47,,
     1.246169486,43250753,,INST_RETIRED.ANY,13313649,69.88,,
     1.246169486,127750,,icache.misses,12748941,66.91,,
     1.246169486,23810,,dtlb_load_misses.miss_causes_a_walk,14604299,76.65,,
     1.246169486,5251,,itlb_misses.miss_causes_a_walk,12808128,67.22,,
     1.246169486,55463,,br_misp_exec.all_branches,10961157,57.53,,
     1.246169486,1151157,,l1d.replacement,6304006,33.09,,
     1.246169486,851270,,L2_RQSTS.MISS,4448648,23.35,,
     1.246169486,200996,,LONGEST_LAT_CACHE.MISS,6244819,32.78,,
     1.495461009,29168507,,CPU_CLK_UNHALTED.THREAD_P,4878723,29.50,,
     1.495461009,21581085,,INST_RETIRED.ANY,4878723,29.50,,
     1.495461009,110504,,icache.misses,4155809,25.13,,
     1.495461009,18902,,dtlb_load_misses.miss_causes_a_walk,4422848,26.74,,
     1.495461009,6973,,itlb_misses.miss_causes_a_walk,3363089,20.33,,
     1.495461009,63587,,br_misp_exec.all_branches,11660174,70.50,,
     1.495461009,1159237,,l1d.replacement,12383088,74.87,,
     1.495461009,1470403,,L2_RQSTS.MISS,12116049,73.26,,
     1.495461009,224705,,LONGEST_LAT_CACHE.MISS,13175808,79.67,,
     1.744697029,616091835,,CPU_CLK_UNHALTED.THREAD_P,98774299,42.45,,
     1.744697029,1673490974,,INST_RETIRED.ANY,126765125,54.48,,
     1.744697029,111314,,icache.misses,130764174,56.19,,
     1.744697029,21294,,dtlb_load_misses.miss_causes_a_walk,134762874,57.91,,
     1.744697029,14152,,itlb_misses.miss_causes_a_walk,136737993,58.76,,
     1.744697029,3282057,,br_misp_exec.all_branches,133938653,57.56,,
     1.744697029,791219,,l1d.replacement,101951474,43.81,,
     1.744697029,412253,,L2_RQSTS.MISS,97955525,42.09,,
     1.744697029,32857,,LONGEST_LAT_CACHE.MISS,95971810,41.24,,
     1.993899799,324604279,,CPU_CLK_UNHALTED.THREAD_P,53801419,44.12,,
     1.993899799,453027747,,INST_RETIRED.ANY,67367321,55.24,,
     1.993899799,127982,,icache.misses,61547026,50.47,,
     1.993899799,102190,,dtlb_load_misses.miss_causes_a_walk,61613324,50.52,,
     1.993899799,34180,,itlb_misses.miss_causes_a_walk,64134644,52.59,,
     1.993899799,368007,,br_misp_exec.all_branches,68124859,55.86,,
     1.993899799,6195514,,l1d.replacement,60401880,49.53,,
     1.993899799,6971565,,L2_RQSTS.MISS,60336807,49.48,,
     1.993899799,1127927,,LONGEST_LAT_CACHE.MISS,57828949,47.42,,
     2.243120055,529717444,,CPU_CLK_UNHALTED.THREAD_P,108683514,48.02,,
     2.243120055,515071186,,INST_RETIRED.ANY,136611229,60.36,,
     2.243120055,124249,,icache.misses,136184056,60.17,,
     2.243120055,123701,,dtlb_load_misses.miss_causes_a_walk,128995947,56.99,,
     2.243120055,4764,,itlb_misses.miss_causes_a_walk,121650294,53.75,,
     2.243120055,1608347,,br_misp_exec.all_branches,117674683,51.99,,
     2.243120055,9220322,,l1d.replacement,90139047,39.83,,
     2.243120055,6417991,,L2_RQSTS.MISS,97326615,43.00,,
     2.243120055,1744172,,LONGEST_LAT_CACHE.MISS,104670616,46.25,,
     2.492333438,555959628,,CPU_CLK_UNHALTED.THREAD_P,97576709,41.87,,
     2.492333438,1144861151,,INST_RETIRED.ANY,121487552,52.13,,
     2.492333438,336965,,icache.misses,123479338,52.98,,
     2.492333438,130020,,dtlb_load_misses.miss_causes_a_walk,127470073,54.70,,
     2.492333438,27348,,itlb_misses.miss_causes_a_walk,131465802,56.41,,
     2.492333438,1553832,,br_misp_exec.all_branches,135458655,58.12,,
     2.492333438,10696868,,l1d.replacement,109588028,47.02,,
     2.492333438,9009078,,L2_RQSTS.MISS,105597070,45.31,,
     2.492333438,623864,,LONGEST_LAT_CACHE.MISS,101601535,43.60,,
     2.741540527,603792159,,CPU_CLK_UNHALTED.THREAD_P,110183633,46.49,,
     2.741540527,1110919179,,INST_RETIRED.ANY,138216397,58.32,,
     2.741540527,178511,,icache.misses,138655007,58.50,,
     2.741540527,30067,,dtlb_load_misses.miss_causes_a_walk,134660630,56.82,,
     2.741540527,18140,,itlb_misses.miss_causes_a_walk,130665109,55.13,,
     2.741540527,4750717,,br_misp_exec.all_branches,126849221,53.52,,
     2.741540527,4691027,,l1d.replacement,98344499,41.49,,
     2.741540527,3300784,,L2_RQSTS.MISS,102339687,43.18,,
     2.741540527,101769,,LONGEST_LAT_CACHE.MISS,106335644,44.87,,
     2.990744935,632010551,,CPU_CLK_UNHALTED.THREAD_P,111963535,44.94,,
     2.990744935,867727404,,INST_RETIRED.ANY,139947667,56.18,,
     2.990744935,85230,,icache.misses,137145588,55.06,,
     2.990744935,73797,,dtlb_load_misses.miss_causes_a_walk,137146902,55.06,,
     2.990744935,7485,,itlb_misses.miss_causes_a_walk,137139873,55.05,,
     2.990744935,3545407,,br_misp_exec.all_branches,137140455,55.05,,
     2.990744935,10744469,,l1d.replacement,111959492,44.94,,
     2.990744935,7308253,,L2_RQSTS.MISS,111957685,44.94,,
     2.990744935,938012,,LONGEST_LAT_CACHE.MISS,111964207,44.95,,
     3.239969540,662427860,,CPU_CLK_UNHALTED.THREAD_P,111962092,44.94,,
     3.239969540,1161586974,,INST_RETIRED.ANY,137197911,55.07,,
     3.239969540,75427,,icache.misses,137178959,55.06,,
     3.239969540,35375,,dtlb_load_misses.miss_causes_a_walk,137166369,55.06,,
     3.239969540,38038,,itlb_misses.miss_causes_a_walk,137171082,55.06,,
     3.239969540,2406075,,br_misp_exec.all_branches,137159063,55.06,,
     3.239969540,7632428,,l1d.replacement,111943056,44.94,,
     3.239969540,7114932,,L2_RQSTS.MISS,111955321,44.94,,
     3.239969540,940496,,LONGEST_LAT_CACHE.MISS,111950272,44.94,,
     3.489187082,667805201,,CPU_CLK_UNHALTED.THREAD_P,110428380,44.33,,
     3.489187082,1132964436,,INST_RETIRED.ANY,137170641,55.06,,
     3.489187082,29769,,icache.misses,137167007,55.06,,
     3.489187082,36901,,dtlb_load_misses.miss_causes_a_walk,137166933,55.06,,
     3.489187082,1879,,itlb_misses.miss_causes_a_walk,137156312,55.06,,
     3.489187082,2745374,,br_misp_exec.all_branches,138676988,55.67,,
     3.489187082,4496538,,l1d.replacement,111957723,44.94,,
     3.489187082,3497043,,L2_RQSTS.MISS,111957956,44.94,,
     3.489187082,976511,,LONGEST_LAT_CACHE.MISS,111968519,44.94,,
     3.738481301,668321967,,CPU_CLK_UNHALTED.THREAD_P,109262142,43.84,,
     3.738481301,793454343,,INST_RETIRED.ANY,137251758,55.08,,
     3.738481301,42175,,icache.misses,137242455,55.07,,
     3.738481301,130642,,dtlb_load_misses.miss_causes_a_walk,137231249,55.07,,
     3.738481301,36239,,itlb_misses.miss_causes_a_walk,137469519,55.16,,
     3.738481301,9648637,,br_misp_exec.all_branches,139945664,56.16,,
     3.738481301,7051048,,l1d.replacement,111964379,44.93,,
     3.738481301,7025366,,L2_RQSTS.MISS,111975331,44.93,,
     3.738481301,1981607,,LONGEST_LAT_CACHE.MISS,111745161,44.84,,
     3.987666326,661128482,,CPU_CLK_UNHALTED.THREAD_P,109118517,43.81,,
     3.987666326,1000745260,,INST_RETIRED.ANY,137110226,55.05,,
     3.987666326,28218,,icache.misses,137131822,55.06,,
     3.987666326,29201,,dtlb_load_misses.miss_causes_a_walk,137131313,55.06,,
     3.987666326,708,,itlb_misses.miss_causes_a_walk,139958612,56.19,,
     3.987666326,705945,,br_misp_exec.all_branches,139957727,56.19,,
     3.987666326,1750984,,l1d.replacement,111944245,44.94,,
     3.987666326,1569438,,L2_RQSTS.MISS,111945082,44.94,,
     3.987666326,1163509,,LONGEST_LAT_CACHE.MISS,109119461,43.81,,
     4.236934805,663605527,,CPU_CLK_UNHALTED.THREAD_P,109238862,43.84,,
     4.236934805,966580196,,INST_RETIRED.ANY,137232873,55.07,,
     4.236934805,73778,,icache.misses,137231242,55.07,,
     4.236934805,42990,,dtlb_load_misses.miss_causes_a_walk,139007691,55.78,,
     4.236934805,13492,,itlb_misses.miss_causes_a_walk,139955580,56.16,,
     4.236934805,745398,,br_misp_exec.all_branches,139956977,56.16,,
     4.236934805,4380372,,l1d.replacement,111966393,44.93,,
     4.236934805,4363177,,L2_RQSTS.MISS,110199996,44.22,,
     4.236934805,1884481,,LONGEST_LAT_CACHE.MISS,109243206,43.84,,
     4.486202870,666596606,,CPU_CLK_UNHALTED.THREAD_P,109231308,43.83,,
     4.486202870,982292401,,INST_RETIRED.ANY,137221022,55.07,,
     4.486202870,67663,,icache.misses,137741530,55.28,,
     4.486202870,51899,,dtlb_load_misses.miss_causes_a_walk,139959605,56.17,,
     4.486202870,16889,,itlb_misses.miss_causes_a_walk,139959610,56.17,,
     4.486202870,1147555,,br_misp_exec.all_branches,139959038,56.17,,
     4.486202870,6902488,,l1d.replacement,111454183,44.73,,
     4.486202870,6413433,,L2_RQSTS.MISS,109225411,43.83,,
     4.486202870,1804863,,LONGEST_LAT_CACHE.MISS,109224419,43.83,,
     4.735388236,667844188,,CPU_CLK_UNHALTED.THREAD_P,109145088,43.82,,
     4.735388236,1276981176,,INST_RETIRED.ANY,137136874,55.06,,
     4.735388236,23730,,icache.misses,139949592,56.19,,
     4.735388236,45445,,dtlb_load_misses.miss_causes_a_walk,139944816,56.18,,
     4.735388236,1555,,itlb_misses.miss_causes_a_walk,139946593,56.18,,
     4.735388236,2676970,,br_misp_exec.all_branches,139936666,56.18,,
     4.735388236,3373649,,l1d.replacement,109134798,43.81,,
     4.735388236,2056089,,L2_RQSTS.MISS,109139462,43.82,,
     4.735388236,653011,,LONGEST_LAT_CACHE.MISS,109137782,43.82,,
     4.984609879,666281631,,CPU_CLK_UNHALTED.THREAD_P,111305952,44.68,,
     4.984609879,855181978,,INST_RETIRED.ANY,139267286,55.90,,
     4.984609879,26007,,icache.misses,139935272,56.17,,
     4.984609879,51127,,dtlb_load_misses.miss_causes_a_walk,139929804,56.17,,
     4.984609879,941,,itlb_misses.miss_causes_a_walk,139934061,56.17,,
     4.984609879,8537920,,br_misp_exec.all_branches,137834879,55.33,,
     4.984609879,6369841,,l1d.replacement,109189966,43.83,,
     4.984609879,9782431,,L2_RQSTS.MISS,109195687,43.83,,
     4.984609879,2142430,,LONGEST_LAT_CACHE.MISS,109191403,43.83,,
